snapshot_utc,source,dex,pool_name,pool_address,created_at,fee_tier_pct,tvl_usd,volume_usd_1h,volume_usd_6h,volume_usd_24h,est_fees_24h_usd,trades_24h,vol24_to_tvl,price_change_1h_pct,price_change_24h_pct
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,RSC / WETH 0.066%,0x6cda37ddb9e099bb49495a9ca7df9cd445a6965f,2026-05-13T18:16:47Z,0.066,80278.25,256.97,933.42,22630.1,14.94,659,0.2819,-0.021,0.951
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,PORTAL / USDC 0.03%,0xfe8513f8aa444faabb1c35e1e0f24d08c4c9be15,2026-06-03T23:53:31Z,0.03,62885.06,1124.0,4454.25,21227.17,6.37,336,0.3376,0.957,6.302
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,GITLAWB / USDC,0xb5e4b3e29a79feb2aa96c68a4ea24fedaa559ab2,2026-05-08T01:34:01Z,0.0,15109.46,1.49,5768.65,19221.31,0.0,251,1.2721,0.0,-2.362
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,wtDRAM / USDC,0x98c83e7b5348373e5866f4fdb3ae1682353b8574,2026-07-22T07:31:21Z,0.0,10074.03,524.96,2386.39,18155.51,0.0,74,1.8022,0.564,-2.656
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,CHIP / USDC 0.011%,0x592e01edeb601016a20a3e6cd5bf533ebbadbc8b,2026-04-21T12:15:23Z,0.011,170043.64,1258.96,5570.41,17920.41,1.97,226,0.1054,-0.147,-3.522
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,chz / USDC 0.013%,0xa11fbd0f7112f2fad10f92f09b4a8d85e8ddd401,2026-04-28T13:34:05Z,0.013,221665.0,432.18,6613.4,15203.87,1.98,112,0.0686,-0.09,-0.052
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MEZO / MUSD 0.3%,0xef458a3263d2a8c7f3ed9e949ae2f9b345d08b1f,2026-04-16T07:03:16Z,0.3,23695.81,144.32,1571.89,15047.95,45.14,274,0.635,-0.144,1.03
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,OFC / USDC 0.114%,0x44b5d0d8ce8c643c7e217e92492621c4c0ae3121,2026-04-16T04:47:26Z,0.114,203665.13,316.84,3205.84,13578.1,15.48,724,0.0667,0.843,0.573
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MOCA / USDC 0.116%,0xdc55a0291029665fecff5ca5add0e51dd2964877,2026-05-21T09:39:16Z,0.116,162476.14,0.0,899.78,13311.44,15.44,297,0.0819,0.0,2.279
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AUDM / WETH,0x5f25ec94574898cd408dd26a15b42925a3a97f49,2026-06-09T17:56:51Z,0.0,18333.49,0.0,1919.19,9956.75,0.0,357,0.5431,0.0,0.097
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,COOKIE / WETH 0.3%,0x17ea71d7e2dfb58f6b7e95c2dddad863e225091c,2026-06-04T00:03:56Z,0.3,47734.75,299.22,2672.91,10084.96,30.25,199,0.2113,0.191,6.516
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AUDM / USDC,0xc9c676ee81df171b55d30484ed0c2a931c45e9ab,2026-06-05T20:15:47Z,0.0,18353.47,0.0,1920.78,9957.36,0.0,357,0.5425,0.0,0.203
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,wtNVDA / USDC,0xfc67fb1dd64fe7681cd75095e618818435546a21,2026-07-22T15:08:41Z,0.0,4160.9,56.62,1003.6,9266.06,0.0,63,2.2269,0.103,3.548
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,CTR / USDC 0.008%,0xf023ea2da2321dab1fb640dbc9abcdd1b0933a8c,2026-05-26T12:54:35Z,0.008,253782.38,1459.1,2462.25,9180.46,0.73,227,0.0362,0.104,3.924
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,PROS / USDC 0.033%,0x24bddff0577d1ee32f92a0b92296ca9702611c6a,2026-04-28T07:38:33Z,0.033,2766.05,236.81,1788.96,9070.49,2.99,1353,3.2792,0.386,-1.321
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MTR / USDC,0x93ecc1773d617eb9e921a9a7e9a13a1c83ca2a2e,2026-07-06T16:14:37Z,0.0,1217953.59,0.0,1538.31,6442.24,0.0,41,0.0053,0.0,-1.621
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,psg / USDC 0.029%,0x76f9aefa6abcbceb10cc149e071209366f64ce9d,2026-05-26T14:49:09Z,0.029,60330.0,0.0,520.78,6251.47,1.81,22,0.1036,0.0,0.256
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,TAOT / USDC,0x680e8b2aec41ad28e067d066fa5953a514e72550,2026-07-13T23:00:15Z,0.0,82262.15,168.98,1548.79,5959.13,0.0,63,0.0724,0.033,1.913
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,RED / WETH 0.3%,0x0040559f59e2391ec57162826df354b1bbb05c12,2026-04-22T22:03:11Z,0.3,130933.37,0.0,2855.14,5931.77,17.8,66,0.0453,0.0,0.196
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MOCA / MENTE 0.007%,0x2a5eeea4d91042f779ee6014f4f6fd41f375262d,2026-05-18T22:08:41Z,0.007,153406.99,30.15,909.12,5906.05,0.41,661,0.0385,-0.19,2.769
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,cbDOGE / cbBTC 0.017%,0xde201c571ea87d8769f088ad0766c61ba1d6ccb3,2026-05-13T07:00:19Z,0.017,7601.95,66.2,2054.63,5315.81,0.9,115,0.6993,0.335,-0.017
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,PEPTAI / BIO,0x4267f2da3a054c34dd6463d951eb3a9474901fbd,2026-07-04T10:40:09Z,0.0,360310.2,100.69,598.37,4375.5,0.0,104,0.0121,-0.418,2.232
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,IDRX / frxUSD,0xe2a363898dccfb6e509cde97a77cf51aea6813a0,2026-04-17T07:08:01Z,0.0,79354.84,0.0,2855.73,4230.71,0.0,7,0.0533,0.0,0.728
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,DEUS / USDC 0.065%,0x58dba34e6ee6eb76ef71a6ca0f18871cae817d3b,2026-06-04T18:52:07Z,0.065,29869.01,79.55,1030.68,4139.47,2.69,147,0.1386,0.916,0.884
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,VANA / USDC 0.174%,0x653489511b193db2ba980d29dbfc36e924e50381,2026-07-06T23:23:21Z,0.174,102209.57,0.82,304.56,3086.33,5.37,88,0.0302,0.0,0.201
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,GIZA / USDC 0.9%,0xe9eed359ef1e600cec91f240768f463ed3c88730,2026-04-16T04:45:05Z,0.9,28037.63,159.57,825.05,3072.02,27.65,52,0.1096,1.359,7.101
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,hTEA / USDC 0.3%,0xabe1f289107c20081f591bb3972b8289add64f6c,2026-05-29T23:50:03Z,0.3,145058.45,2.11,433.36,2908.4,8.73,36,0.02,0.0,2.804
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,deSPXA / USDC 0.021%,0x7ae311b9cb94635dd4de5f42220469f6f5501d54,2026-05-27T18:30:11Z,0.021,8234.55,0.0,2114.0,2829.22,0.59,34,0.3436,0.0,-1.006
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MTR / WETH,0x5e03cb47130b9a81534efd935b48399c3b64f1bf,2026-07-25T23:44:41Z,0.0,8943.04,0.0,807.65,2447.43,0.0,41,0.2737,0.0,-1.396
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,cadd / USDC,0x1a03d2759d43c262c0fe6f2f1f6e9b6fded62de9,2026-06-11T13:24:43Z,0.0,153820.54,146.73,1009.75,2343.09,0.0,18,0.0152,0.0,0.195
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,jEUR / USDC,0x02b6b7ab1ede16f48c57893d2fdf6251c2cb3821,2026-08-05T20:19:43Z,0.0,4430.29,1988.63,1988.63,1988.63,0.0,1,0.4489,0.0,0.0
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AAA / USDC,0x9cb312de396e90fa51850452718bd7138da2bdcf,2026-05-27T17:42:53Z,0.0,38875.9,0.08,1177.99,1533.1,0.0,42,0.0394,0.0,1.772
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,WETH / USDC 0.006%,0x493e74eda2720e127baccc1a19b2d567bc14ab43,2026-04-16T04:45:10Z,0.006,229.86,0.0,853.3,1461.4,0.09,230,6.3579,0.0,2.093
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AORA / USDC 0.3%,0x0aed2bd5abdffcde57c0bcf30e75cd594b8876a9,2026-05-09T03:17:28Z,0.3,37641.52,1.84,322.61,1472.17,4.42,29,0.0391,0.0,-2.488
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AERO / ZORA 0.3%,0xf185893f57171ee19729be11684a947cfde8dcd6,2026-06-03T04:57:20Z,0.3,1056.39,10.78,253.41,1093.57,3.28,193,1.0352,-0.874,2.783
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,CLAIM / USDC,0xe4e46e9cbc064953ff3e977158a6df17f5ed7f03,2026-07-29T19:30:09Z,0.0,196978.99,0.0,864.08,864.08,0.0,1,0.0044,0.0,0.0
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,WBTC / cbBTC,0xf2b46a3d7afcad5d34368b1cb3b2741887cdb951,2026-06-13T22:00:03Z,0.0,7855.07,0.0,0.0,726.77,0.0,4,0.0925,0.0,-0.305
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,VVV / USDC,0xf8593b97ae3ddf084da845cf7ddf591e3d52106d,2026-05-20T07:51:29Z,0.0,904.8,28.05,109.0,565.41,0.0,114,0.6249,-0.614,-3.956
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,reUSD / USDC,0x2e2df48ea21d9ff5dfbb79b1008f128767caced8,2026-07-14T21:24:33Z,0.0,423.0,0.0,103.09,518.22,0.0,7,1.2251,0.0,0.926
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,afc / USDC 0.019%,0xb4580451325c61344712e811392c881a634151d8,2026-05-26T14:50:35Z,0.019,52628.49,0.0,0.0,490.15,0.09,2,0.0093,0.0,-0.854
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,CAPU / WETH,0x87fbd605cb42a58141e471679198bd6befd6430b,2026-06-03T17:07:39Z,0.0,21479.87,0.0,63.17,445.86,0.0,16,0.0208,0.0,-1.227
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,tGBP / frxUSD,0x1bf888751d06bf6530ba1c64b9c89dac8ecb55b8,2026-07-23T15:03:41Z,0.0,58315.31,1.99,6.98,430.13,0.0,10,0.0074,0.0,-0.294
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,KellyClaude / USDC 0.032%,0xd03ff08155a70d5ba88e5ff204b43fa09a2ee0d9,2026-05-21T00:20:51Z,0.032,1247.18,0.0,55.77,268.57,0.09,39,0.2153,0.0,1.462
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,pepper / chz 0.01%,0x703e5c210155db356887c74ec967c6fc56671f01,2026-04-28T13:39:35Z,0.01,63931.48,0.0,0.0,131.03,0.01,2,0.002,0.0,-0.664
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,wtCEG / USDC,0x319a45e08783e58a2a3206f6dbf991657f184c65,2026-07-23T03:30:17Z,0.0,1728.91,0.0,25.42,252.92,0.0,3,0.1463,0.0,-0.937
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MORPHO / cbLTC,0x650a8c86a1de7542c18b6a66e6e3e61af7523902,2026-07-01T15:15:53Z,0.0,15186.62,0.0,0.0,230.91,0.0,17,0.0152,0.0,-1.464
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,fUSD / USDC,0x5debc6f2d4ffb2bbde6840f0b28e06aa82d60225,2026-07-02T12:40:15Z,0.0,1123.53,0.0,0.0,225.24,0.0,2,0.2005,0.0,0.0
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,cbBTC / USDC,0x3f53afd15909bf5b1c5963b5c0d28123668ce174,2026-04-16T04:47:51Z,0.0,707.83,0.0,53.96,172.11,0.0,44,0.2432,0.0,1.514
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,aeon / WETH,0x782423053b442633fc5a8f9e0b071030f88df43f,2026-05-12T19:51:57Z,0.0,518.93,35.69,68.46,171.78,0.0,117,0.331,-17.246,-41.986
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,CAPU / CAP,0xf999d219eb4e554f68b07e0eca067ce0378033d6,2026-06-03T14:41:07Z,0.0,3334.21,0.0,63.48,168.5,0.0,14,0.0505,0.0,-1.241
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,wtSGOV / USDC,0xbbc639746d66b3403812c89657176ec45c1d4276,2026-06-08T22:43:13Z,0.0,5827.88,0.0,0.0,107.39,0.0,1,0.0184,0.0,0.0
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,DEUS / USDC,0x75bc14950ab093cbd1f80bbbdf458596939180a3,2026-06-04T15:01:25Z,0.0,6554.15,0.0,48.67,97.62,0.0,5,0.0149,0.0,0.431
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,QUID / USDC 0.3%,0x8b289ed9bb4fcf49e358a2ebc5ba2cc60a296c96,2026-08-04T12:50:49Z,0.3,16.34,0.0,0.0,87.97,0.26,103,5.3854,0.0,-6.776
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,uZEC / DEUS,0x498ce8ce9cab7686e1561a49a3b4028eceb3ccb0,2026-06-16T14:18:21Z,0.0,666.7,0.0,0.0,71.11,0.0,22,0.1067,0.0,2.347
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,SPECTRA / WETH,0x3f7d383f2a06f7197c0ab91aeccd4397d0ab3f3e,2026-07-04T05:35:29Z,0.0,3430.08,0.16,17.47,68.46,0.0,6,0.02,0.0,0.836
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,SUMR / USDC,0xddae632a9f43f8c911b6f99a4bd5c7b108d4a8d7,2026-05-27T09:25:25Z,0.0,18477.43,0.0,0.0,61.89,0.0,9,0.0033,0.0,0.355
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,GHST / USDC 1%,0x41d4934322f2bd6fe1dbe4124070fe61651a2067,2026-04-16T04:45:02Z,1.0,587453.93,0.0,0.0,54.29,0.54,5,0.0001,0.0,-0.419
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,ZEREBRO / DEUS,0x7b7ce02024af12136c04231a689df0acba6f72b0,2026-05-06T13:27:17Z,0.0,869.27,0.0,16.41,46.25,0.0,13,0.0532,0.0,-5.408
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,SPX / WETH,0xe965e8576f6a6d0a0fc16fcc0d5e2ce5349c24f1,2026-05-02T12:16:33Z,0.0,3063.49,0.0,13.92,39.23,0.0,10,0.0128,0.0,0.902
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,uZEC / WETH,0x9d2190a8a0ef4a749aa59d99ace7fae140fec5ec,2026-05-06T13:16:21Z,0.0,1377.54,0.0,2.9,32.75,0.0,11,0.0238,0.0,3.033
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,SYMM / cbBTC,0xf52a7b94f3c9276c966fe76864e737d93a76f19f,2026-05-06T20:04:59Z,0.0,987.8,24.22,30.62,30.62,0.0,5,0.031,0.844,1.525
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,CP / USDC,0x8057a6de149f110358b9ee0b8c124f3e4796f328,2026-07-07T11:36:55Z,0.0,12233.28,0.0,21.39,21.39,0.0,7,0.0017,0.0,-0.462
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AERO / DEUS,0x3064a80c14d9b134cadf4bfed12502b5faa8714b,2026-04-26T08:35:45Z,0.0,719.03,1.57,6.59,21.27,0.0,11,0.0296,0.0,3.439
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,TAO / WETH,0xe5b450ee39fa38d7fea7cd884f948bab5f1d316f,2026-08-05T00:28:05Z,0.0,386.29,0.0,2.83,13.13,0.0,14,0.034,0.0,0.665
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,FXUSD / USDC,0x96b9e829c934324a33f4130c7acc8a18e2351199,2026-05-25T07:33:41Z,0.0,534997.29,0.0,3.46,12.74,0.0,8,0.0,0.0,0.101
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,Surplus / DIEM,0xcc7c425798296feef468580a43b0a65f87007753,2026-06-27T12:41:27Z,0.0,100.51,0.0,2.87,12.5,0.0,9,0.1244,0.0,0.66
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,uZEC / USDC,0x7879a5de12d530bae6eb550abf8a83c5433d8f3a,2026-06-10T13:40:15Z,0.0,310.96,0.0,0.0,10.54,0.0,8,0.0339,0.0,3.228
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,DIEM / USDC,0x4067b61146e96464c4361c908fe8b6ca2336306c,2026-06-03T16:09:51Z,0.0,140.3,0.0,0.0,9.62,0.0,6,0.0686,0.0,-4.138
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,VIRTUAL / USDC 0.02%,0x86c21942420b5648bb813637dcd33b97cc57ede9,2026-05-07T11:56:41Z,0.02,563.78,3.97,6.97,9.58,0.0,8,0.017,0.0,3.365
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,TAO / USDC,0xafa80e9835084dd3cb1186e8f17e4f3acdb291c9,2026-08-04T15:20:07Z,0.0,216.59,0.0,1.05,8.89,0.0,17,0.041,0.0,-1.019
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,VVV / SMB,0xcf5ade94cf8289d4832eca2b4b83f3cb64aeea26,2026-08-01T09:06:19Z,0.0,10.95,0.0,2.93,7.73,0.0,38,0.7055,0.0,-1.063
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,uniBTC / cbBTC,0xc1cbf7a0b2f63fb864004c586d2deae924c95990,2026-04-22T08:01:15Z,0.0,1604355.14,0.0,0.0,7.15,0.0,2,0.0,0.0,-0.125
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,AERO / rouge101,0xb8c2d1e842624cefe0db8d207ec2150cdb9946ef,2026-07-01T14:51:57Z,0.0,334.41,0.0,5.74,5.74,0.0,2,0.0172,0.0,0.0
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,MiroShark / USDC,0x10e856683fc21947ca1caabdc5599b8e767c2774,2026-05-13T22:28:39Z,0.0,547.33,1.63,3.66,5.21,0.0,8,0.0095,-4.131,-12.671
2026-08-05 21:13:08,top_pools,aerodrome-slipstream-3,FYRE / USDC,0x2543fa9784d88ba2f5825e5e4acc8f558e891675,2026-07-12T20:22:03Z,0.0,22469.93,0.0,0.0,4.98,0.0,1,0.0002,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,tBTC / USDbC,0x723aef6543aece026a15662be4d3fb3424d502a9,2023-09-01T11:23:24Z,0.0,16553.63,9.34,30.17,59.01,0.0,10,0.0036,0.0,0.225
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,tBTC / WETH,0x2722c8f9b5e2ac72d1f225f8e8c990e449ba0078,2023-09-01T11:23:14Z,0.0,76992.06,53.43,386.64,466.73,0.0,43,0.0061,-0.294,0.725
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,DOLA / USDbC,0x0b25c51637c43decd6cc1c1e3da4518d54ddb528,2023-09-01T12:10:25Z,0.0,88105.25,0.0,0.0,0.33,0.0,1,0.0,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,HOP / WETH,0x75d18ee68bb93be5cb2dccfa0d8151e25cbc8eb8,2023-10-06T17:51:12Z,0.0,4042.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,DEUS / WETH,0x9e4cb8b916289864321661ce02cf66aa5ba63c94,2023-09-01T12:02:24Z,0.0,243163.52,0.0,67.41,167.33,0.0,15,0.0007,0.0,0.432
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,cbETH / WETH,0x44ecc644449fc3a9858d2007caa8cfaa4c561f91,2023-09-01T11:30:24Z,0.0,117356.18,3.83,7.38,7.43,0.0,5,0.0001,0.0,2.493
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,wUSDR / USDbC,0x3fc28bfac25fc8e93b5b2fc15efbbd5a8aa44efe,2023-09-01T11:27:09Z,0.0,204423.11,0.0,99.99,101.65,0.0,4,0.0005,0.0,-2.022
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,WELL / WETH,0xffa3f8737c39e36dec4300b162c2153c67c8352f,2023-09-01T11:30:35Z,0.0,10806.88,0.0,0.0,101.47,0.0,7,0.0094,0.0,0.948
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,EXTRA / WETH,0x84ff3b6e2046579fb2f2b891ce18ee10b5fbdbf2,2023-09-13T06:23:14Z,0.0,74176.17,0.0,20.85,37.38,0.0,23,0.0005,0.0,1.914
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,EXTRA / AERO,0x688f778c51db4d990bf1abaf8d33fd95e48c6641,2023-09-01T16:30:59Z,0.0,4741.65,0.03,0.03,26.7,0.0,11,0.0056,-0.015,1.869
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,DOLA / USD+,0x8e9154ac849e839d60299e85156bcb589de2693a,2023-09-05T23:28:13Z,0.0,50333.97,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,USDC / USDbC,0x27a8afa3bd49406e48a074350fb7b2020c43b2bd,2023-09-06T15:35:34Z,0.0,35168.79,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,DAI / USDC,0x67b00b46fa4f4f24c03855c5c8013c0b938b3eec,2023-09-09T21:46:42Z,0.0,4985.48,8.54,81.34,211.03,0.0,19,0.0423,-0.109,0.207
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,OVN / USD+,0x61366a4e6b1db1b85dd701f2f4bfa275ef271197,2023-09-20T07:33:54Z,0.0,278264.24,0.0,6.47,18.58,0.0,7,0.0001,0.0,0.082
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,cbETH / WETH,0x9e8bfeb5c73f3f897bebdb49cc4161fece0b0c55,2023-09-21T01:15:53Z,0.0,11505.97,0.0,0.26,0.26,0.0,2,0.0,0.0,1.344
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,tBTC / USDC,0x323121cd6f6274c9aeb9f87e0664c8fda5d343a5,2023-10-22T11:35:23Z,0.0,339.65,0.0,0.51,4.58,0.0,7,0.0135,0.0,1.957
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,JARVIS / WETH,0xeff0891e5a1bd47a8f1e77abebfee4145974d088,2023-10-22T14:53:53Z,0.0,99230.65,0.0,0.0,37.82,0.0,2,0.0004,0.0,-0.096
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,hyUSD / eUSD,0xb5e331615fdba7df49e05cdeaceb14acdd5091c3,2023-11-01T22:22:23Z,0.0,92054.88,0.0,0.0,48.48,0.0,2,0.0005,0.0,-0.651
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,wstETH / WETH,0xa6385c73961dd9c58db2ef0c4eb98ce4b60651e8,2023-11-07T18:58:24Z,0.0,647442.34,7.78,7.86,19.21,0.0,5,0.0,0.0,3.06
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,SEAM / USDC,0xb0d931138bf96501654f2268cdd84420151ff52e,2023-12-12T21:17:49Z,0.0,2263.08,0.0,0.0,1.35,0.0,1,0.0006,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,SEAM / USDbC,0x42e8dc1b1891c103291ec01d903451e729daaacc,2023-12-13T03:08:18Z,0.0,7257.8,0.0,0.69,3.39,0.0,2,0.0005,0.0,-0.567
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,DOLA / USDC,0xf213f2d02837012dc0236cc105061e121bb03e37,2023-12-19T20:37:52Z,0.0,333682.41,0.0,2.16,4.29,0.0,2,0.0,0.0,-0.737
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,eUSD / USDC,0x7a034374c89c463dd65d8c9bcfe63bcbced41f4f,2023-12-19T20:43:33Z,0.0,432258.35,0.0,324.41,397.92,0.0,26,0.0009,0.0,-0.252
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,USD+ / USDC,0x418457ca08fa5ec77f811b105f2c585cd051ac10,2023-12-19T20:59:28Z,0.0,5305.36,0.0,18.01,27.93,0.0,8,0.0053,0.0,-0.687
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,SNX / USDC,0xcc79bfa7a3212d94390c358e88afcd39294549ca,2023-12-20T02:42:33Z,0.0,4013.49,12.51,19.97,27.39,0.0,6,0.0068,0.0,0.154
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,wstETH / WETH,0x29bbb5f85f01702ec85d217ceeb2d9657700cf04,2023-12-30T12:04:32Z,0.0,841.64,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,DEUS / USDC,0xf185f82a1948d014bae23d30b06fa8da35110315,2024-01-01T13:27:46Z,0.0,16911.04,0.0,39.86,51.53,0.0,9,0.003,0.0,1.373
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,TYBG / WETH,0x20000fbfedfd172821821c9c59284129b04ffb2e,2024-01-13T13:54:54Z,0.0,25129.02,0.0,0.0,179.94,0.0,19,0.0072,0.0,2.323
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,WETH / NPC,0x5e14319d52c9c18a04bfbbe12dd3a0fe3c1a816a,2024-03-29T06:54:08Z,0.0,25476.36,0.0,1.26,35.76,0.0,10,0.0014,0.0,2.164
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,TKN / WETH,0x1a9f461a371559f82976fa18c46a6a0d29f131d0,2024-03-29T07:33:48Z,0.0,27969.29,0.28,0.28,95.95,0.0,16,0.0034,0.0,3.94
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,WELS / WETH,0xcaedc2561356b6a01a94e3c0438011459e91fbb9,2024-03-29T06:54:16Z,0.0,34698.31,0.0,0.0,10.48,0.0,5,0.0003,0.0,-0.147
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,bsdETH / WETH,0x6b87b8663ee63191887f18225f79d9eeb2de0d34,2024-03-29T07:12:04Z,0.0,727323.73,9.88,9.88,37.45,0.0,7,0.0001,0.0,2.877
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,BMX / USDC,0x2f48c208d7bd2b4ff6da005a9427ef38f035b2d8,2024-03-29T04:58:04Z,0.0,1594.34,0.0,2.7,36.01,0.0,10,0.0226,0.0,-9.986
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,AERO / TOSHI,0x4660ff55a4db144734ae76550ee3093e0ba7f8d1,2024-03-29T07:47:41Z,0.0,9782.29,0.26,26.9,152.0,0.0,34,0.0155,0.0,2.491
2026-08-05 21:13:08,gauged_backfill,aerodrome-base,STAR / USDC,0xf45f6cdbcd0d2d4bf4d9758b032a66a2cf4e55c8,2024-03-29T08:18:53Z,0.0,9471.51,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
